"SalesOrderNumber","SalesOrderLineNumber","OrderDate","DueDate","DeliveryDate","StoreKey","ProductKey","PromotionKey","CurrencyKey","CustomerKey","Quantity","NetPrice","UnitCost","UnitPrice","DiscountAmount","DeliveryStatus","IsOrderDelayed"
"20230527927277","1","2023-05-27","2023-06-01","2023-06-02","77","143","1","1","35125","4","150.4","76.68","150.4","0.0","Delayed","1"
"20230527927277","2","2023-05-27","2023-06-01","2023-06-04","99","2012","1","1","35125","2","42.61","24.28","47.62","5.01","Delayed","1"
"20230527927277","3","2023-05-27","2023-06-01","2023-06-04","338","1591","1","1","35125","2","6.35","2.92","6.35","0.0","Delayed","1"
"20251011235240","1","2025-10-11","2025-10-15","2025-10-15","496","1303","1","1","9797","3","47.63","21.9","47.63","0.0","On Time","0"
"20211211138370","1","2021-12-11","2021-12-14","2021-12-17","229","1945","1","1","26305","2","1604.32","531.54","1604.32","0.0","Delayed","1"
"20211211138370","2","2021-12-11","2021-12-14","2021-12-14","428","507","1","1","26305","4","129.85","59.72","129.85","0.0","On Time","1"
"20211211138370","3","2021-12-11","2021-12-14","2021-12-13","219","213","1","1","26305","2","150.36","76.66","150.36","0.0","Early Delivery","1"
"20230927729356","1","2023-09-27","2023-10-01","2023-09-29","378","1160","1","1","28227","4","446.2","205.19","446.2","0.0","Early Delivery","0"
"20230927729356","2","2023-09-27","2023-10-01","2023-10-01","257","197","1","1","28227","2","150.36","76.66","150.36","0.0","On Time","0"
"20241027426927","1","2024-10-27","2024-10-31","2024-10-31","423","981","1","1","26123","3","94.5","43.46","94.5","0.0","On Time","0"
"20241027426927","2","2024-10-27","2024-10-31","2024-10-31","297","2265","1","1","26123","2","104.41","53.02","115.31","10.9","On Time","0"
"20241027426927","3","2024-10-27","2024-10-31","2024-10-31","198","2193","1","1","26123","2","115.31","53.02","115.31","0.0","On Time","0"
"20241027426927","4","2024-10-27","2024-10-31","2024-10-31","241","1216","1","1","26123","5","310.84","142.95","310.84","0.0","On Time","0"
"20241027426927","5","2024-10-27","2024-10-31","2024-10-31","5","136","1","1","26123","6","175.45","80.68","175.45","0.0","On Time","0"
"20211213418708","1","2021-12-13","2021-12-16","2021-12-16","459","173","1","1","41284","6","45.07","22.98","45.07","0.0","On Time","0"
"20211213418708","2","2021-12-13","2021-12-16","2021-12-16","484","1579","1","1","41284","2","109.8","36.38","109.8","0.0","On Time","0"
"20251221960095","1","2025-12-21","2025-12-25","2025-12-30","169","2339","1","1","37426","2","48.62","26.07","51.13","2.51","Delayed","1"
"20210513072747","1","2021-05-13","2021-05-16","2021-05-15","34","1036","11","1","6371","1","74.95","42.53","92.5","17.55","Early Delivery","0"
"20230325780755","1","2023-03-25","2023-03-31","2023-03-31","472","1706","1","1","25372","4","4.45","2.05","4.45","0.0","On Time","0"
"20230216140849","1","2023-02-16","2023-02-19","2023-02-19","238","2115","1","1","17345","3","439.94","202.31","439.94","0.0","On Time","0"
"20230216140849","2","2023-02-16","2023-02-19","2023-02-19","388","1944","1","1","17345","7","65.17","33.22","65.17","0.0","On Time","0"
"20230216140849","3","2023-02-16","2023-02-19","2023-02-19","15","1250","1","1","17345","1","30.08","15.33","30.08","0.0","On Time","0"
"20240829589251","1","2024-08-29","2024-09-05","2024-09-11","294","695","1","1","39742","3","81.72","37.58","81.72","0.0","Delayed","1"
"20241202893422","1","2024-12-02","2024-12-09","2024-12-12","422","1089","1","1","17090","4","284.77","94.35","284.77","0.0","Delayed","1"
"20241119003037","1","2024-11-19","2024-11-24","2024-11-24","215","92","1","1","14946","5","75.2","24.91","75.2","0.0","On Time","0"
"20241106725069","1","2024-11-06","2024-11-12","2024-11-12","416","235","1","1","6916","6","381.53","132.72","400.58","19.05","On Time","0"
"20241106725069","2","2024-11-06","2024-11-12","2024-11-12","233","2445","1","1","6916","4","2.5","1.27","2.5","0.0","On Time","0"
"20241207670448","1","2024-12-07","2024-12-14","2024-12-14","459","1731","1","1","29981","6","36.32","16.71","36.32","0.0","On Time","0"
"20241205980229","1","2024-12-05","2024-12-09","2024-12-09","481","999","1","1","23048","5","115.81","38.37","115.81","0.0","On Time","0"
"20250425900682","1","2025-04-25","2025-05-02","2025-05-02","205","645","1","1","17210","4","104.78","34.72","104.78","0.0","On Time","0"
"20220617217353","1","2022-06-17","2022-06-24","2022-06-24","40","2448","44","1","26013","2","5.89","3.83","7.52","1.63","On Time","0"
"20220617217353","2","2022-06-17","2022-06-24","2022-06-24","281","1622","44","1","26013","4","88.12","36.38","109.8","21.68","On Time","0"
"20220617217353","3","2022-06-17","2022-06-24","2022-06-24","358","1123","44","1","26013","4","126.46","75.62","164.44","37.98","On Time","0"
"20231108536527","1","2023-11-08","2023-11-14","2023-11-14","69","561","1","1","40617","4","69.69","35.53","69.69","0.0","On Time","1"
"20231108536527","2","2023-11-08","2023-11-14","2023-11-18","387","1337","1","1","40617","6","21.27","10.94","23.78","2.51","Delayed","1"
"20210607777739","1","2021-06-07","2021-06-10","2021-06-10","40","1935","12","1","33187","6","219.97","113.66","247.17","27.2","On Time","0"
"20210607777739","2","2021-06-07","2021-06-10","2021-06-08","81","269","1","1","33187","2","205.05","104.54","205.05","0.0","Early Delivery","0"
"20211204341743","1","2021-12-04","2021-12-09","2021-12-09","217","1566","29","1","29482","2","106.66","61.33","133.36","26.7","On Time","0"
"20211204341743","2","2021-12-04","2021-12-09","2021-12-09","491","2514","1","1","29482","1","58.03","21.59","65.17","7.14","On Time","0"
"20210415566500","1","2021-04-15","2021-04-18","2021-04-18","99","1812","9","1","33665","6","12.41","8.18","16.04","3.63","On Time","0"
"20240212695193","1","2024-02-12","2024-02-18","2024-02-17","354","781","1","1","32016","6","8.27","3.81","8.27","0.0","Early Delivery","0"
"20230225687398","1","2023-02-25","2023-02-28","2023-02-28","278","1602","1","1","25109","5","90.24","41.5","90.24","0.0","On Time","0"
"20230604918051","1","2023-06-04","2023-06-10","2023-06-10","256","1914","1","1","39773","4","65.17","33.22","65.17","0.0","On Time","0"
"20231216112290","1","2023-12-16","2023-12-22","2023-12-28","276","2469","1","1","32398","6","15.54","7.92","15.54","0.0","Delayed","1"
"20231216112290","2","2023-12-16","2023-12-22","2023-12-27","181","2226","1","1","32398","4","60.16","30.67","60.16","0.0","Delayed","1"
"20231216112290","3","2023-12-16","2023-12-22","2023-12-28","346","273","1","1","32398","3","169.96","78.16","169.96","0.0","Delayed","1"
"20240202740141","1","2024-02-02","2024-02-07","2024-02-07","361","2369","1","1","26161","1","318.85","105.64","318.85","0.0","On Time","0"
"20240202740141","2","2024-02-02","2024-02-07","2024-02-07","172","1403","1","1","26161","4","23.78","10.94","23.78","0.0","On Time","0"
"20230506824365","1","2023-05-06","2023-05-13","2023-05-13","162","369","1","1","22254","2","333.77","161.15","350.44","16.67","On Time","0"
"20210418923628","1","2021-04-18","2021-04-22","2021-04-25","154","1172","1","1","21877","4","201.54","107.87","211.57","10.03","Delayed","1"
"20210418923628","2","2021-04-18","2021-04-22","2021-04-27","14","1853","11","1","21877","8","788.07","458.78","997.64","209.57","Delayed","1"
"20251210483333","1","2025-12-10","2025-12-16","2025-12-16","454","1117","1","1","18837","7","218.69","72.46","218.69","0.0","On Time","0"
"20251210483333","2","2025-12-10","2025-12-16","2025-12-16","56","2260","1","1","18837","5","40.08","20.44","40.08","0.0","On Time","0"
"20240913150404","1","2024-09-13","2024-09-20","2024-09-20","109","2221","1","1","18177","4","15.04","7.67","15.04","0.0","On Time","0"
"20240913150404","2","2024-09-13","2024-09-20","2024-09-20","165","2096","1","1","18177","5","439.94","202.31","439.94","0.0","On Time","0"
"20240913150404","3","2024-09-13","2024-09-20","2024-09-20","224","467","1","1","18177","5","66.18","32.05","69.69","3.51","On Time","0"
"20220703324093","1","2022-07-03","2022-07-10","2022-07-10","468","497","1","1","3894","2","44.37","25.3","49.63","5.26","On Time","0"
"20220703324093","2","2022-07-03","2022-07-10","2022-07-10","60","27","1","1","3894","5","100.22","46.09","100.22","0.0","On Time","0"
"20220707992526","1","2022-07-07","2022-07-10","2022-07-10","427","1380","1","1","30098","4","10.53","4.84","10.53","0.0","On Time","0"
"20220308150399","1","2022-03-08","2022-03-15","2022-03-15","408","1726","37","1","19916","3","23.69","14.31","28.08","4.39","On Time","0"
"20251219119569","1","2025-12-19","2025-12-25","2025-12-27","146","560","1","1","2579","2","95.26","43.8","95.26","0.0","Delayed","1"
"20251219119569","2","2025-12-19","2025-12-25","2025-12-25","354","281","1","1","2579","3","445.7","147.67","445.7","0.0","On Time","1"
"20250512558173","1","2025-05-12","2025-05-15","2025-05-17","40","2292","1","1","27290","5","37.82","20.44","40.08","2.26","Delayed","1"
"20250830076378","1","2025-08-30","2025-09-06","2025-09-06","256","231","1","1","32878","3","285.27","131.18","285.27","0.0","On Time","0"
"20230311969206","1","2023-03-11","2023-03-18","2023-03-19","370","1695","1","1","3381","5","2.5","1.27","2.5","0.0","Delayed","1"
"20211027923430","1","2021-10-27","2021-11-03","2021-11-05","464","700","1","1","17915","2","79.71","36.66","79.71","0.0","Delayed","1"
"20210401275655","1","2021-04-01","2021-04-08","2021-04-08","230","68","9","1","35350","6","9.5","6.57","12.88","3.38","On Time","0"
"20230728073303","1","2023-07-28","2023-08-03","2023-08-03","63","335","1","1","34683","4","435.67","144.35","435.67","0.0","On Time","0"
"20230728073303","2","2023-07-28","2023-08-03","2023-08-03","341","1283","1","1","34683","6","12.53","6.39","12.53","0.0","On Time","0"
"20230728073303","3","2023-07-28","2023-08-03","2023-08-03","74","2138","1","1","34683","1","74.7","38.08","74.7","0.0","On Time","0"
"20220616574055","1","2022-06-16","2022-06-20","2022-06-20","175","1970","44","1","39834","2","361.48","207.27","450.72","89.24","On Time","0"
"20220616574055","2","2022-06-16","2022-06-20","2022-06-20","180","2500","1","1","39834","4","11.89","6.06","11.89","0.0","On Time","0"
"20240324584284","1","2024-03-24","2024-03-29","2024-03-29","307","1061","1","1","11476","4","294.79","97.67","294.79","0.0","On Time","0"
"20240324584284","2","2024-03-24","2024-03-29","2024-03-29","149","981","1","1","11476","3","94.5","43.46","94.5","0.0","On Time","0"
"20240324584284","3","2024-03-24","2024-03-29","2024-03-29","374","1931","1","1","11476","3","140.37","71.57","140.37","0.0","On Time","0"
"20250802404292","1","2025-08-02","2025-08-06","2025-08-10","401","1943","1","1","11309","4","113.67","71.57","140.37","26.7","Delayed","1"
"20240415482732","1","2024-04-15","2024-04-19","2024-04-17","142","2271","1","1","16344","3","169.96","78.16","169.96","0.0","Early Delivery","1"
"20240415482732","2","2024-04-15","2024-04-19","2024-04-25","293","278","1","1","16344","4","180.49","92.02","180.49","0.0","Delayed","1"
"20251102098093","1","2025-11-02","2025-11-09","2025-11-09","421","585","1","1","33370","4","65.8","35.53","69.69","3.89","On Time","0"
"20251102098093","2","2025-11-02","2025-11-09","2025-11-09","391","878","1","1","33370","4","65.15","21.59","65.15","0.0","On Time","0"
"20251102098093","3","2025-11-02","2025-11-09","2025-11-09","472","1937","1","1","33370","2","140.37","71.57","140.37","0.0","On Time","0"
"20241121415258","1","2024-11-21","2024-11-28","2024-11-28","261","2358","1","1","13887","3","200.54","92.22","200.54","0.0","On Time","0"
"20241121415258","2","2024-11-21","2024-11-28","2024-11-28","427","911","1","1","13887","2","48.08","22.11","48.08","0.0","On Time","0"
"20210710356241","1","2021-07-10","2021-07-17","2021-07-17","367","1933","1","1","34518","3","1604.32","531.54","1604.32","0.0","On Time","0"
"20210710356241","2","2021-07-10","2021-07-17","2021-07-17","205","2332","1","1","34518","3","40.08","20.44","40.08","0.0","On Time","0"
"20210710356241","3","2021-07-10","2021-07-17","2021-07-17","247","967","1","1","34518","3","94.5","43.46","94.5","0.0","On Time","0"
"20220611411541","1","2022-06-11","2022-06-15","2022-06-19","283","11","1","1","14582","2","28.7","15.33","30.08","1.38","Delayed","1"
"20220611411541","2","2022-06-11","2022-06-15","2022-06-21","431","1536","44","1","14582","2","114.93","68.71","149.4","34.47","Delayed","1"
"20220611411541","3","2022-06-11","2022-06-15","2022-06-13","390","653","1","1","14582","4","68.18","31.35","68.18","0.0","Early Delivery","1"
"20250722272159","1","2025-07-22","2025-07-27","2025-07-30","388","888","1","1","8106","3","25.07","12.78","25.07","0.0","Delayed","1"
"20250722272159","2","2025-07-22","2025-07-27","2025-07-29","26","130","1","1","8106","6","100.27","51.12","100.27","0.0","Delayed","1"
"20231207076743","1","2023-12-07","2023-12-11","2023-12-11","97","722","1","1","19005","5","114.81","38.04","114.81","0.0","On Time","0"
"20231207076743","2","2023-12-07","2023-12-11","2023-12-11","31","1682","1","1","19005","6","4.51","2.07","4.51","0.0","On Time","0"
"20231207076743","3","2023-12-07","2023-12-11","2023-12-11","214","99","1","1","19005","3","60.16","27.66","60.16","0.0","On Time","0"
"20231019276340","1","2023-10-19","2023-10-25","2023-10-25","238","1908","1","1","15559","4","65.17","33.22","65.17","0.0","On Time","0"
"20231019276340","2","2023-10-19","2023-10-25","2023-10-25","139","2020","1","1","15559","2","100.27","46.11","100.27","0.0","On Time","0"
"20230430563860","1","2023-04-30","2023-05-07","2023-05-06","286","2015","1","1","10062","2","90.24","41.5","90.24","0.0","Early Delivery","0"
"20230430563860","2","2023-04-30","2023-05-07","2023-05-07","359","1118","1","1","10062","5","144.89","77.0","167.45","22.56","On Time","0"
"20210319119795","1","2021-03-19","2021-03-26","2021-03-28","246","1700","1","1","2437","5","4.2","2.05","4.45","0.25","Delayed","1"
"20231015860281","1","2023-10-15","2023-10-20","2023-10-20","2","2400","1","1","11587","5","200.54","92.22","200.54","0.0","On Time","0"
"20220422637349","1","2022-04-22","2022-04-28","2022-04-28","367","777","1","1","4305","5","6.97","3.55","6.97","0.0","On Time","0"
"20210211919682","1","2021-02-11","2021-02-18","2021-02-18","428","1483","4","1","4012","4","125.96","62.02","134.86","8.9","On Time","0"
"20210211919682","2","2021-02-11","2021-02-18","2021-02-18","4","446","1","1","4012","5","110.27","56.22","110.27","0.0","On Time","0"
"20231108445612","1","2023-11-08","2023-11-15","2023-11-20","217","2360","1","1","17016","1","100.27","51.12","100.27","0.0","Delayed","1"
"20231108445612","2","2023-11-08","2023-11-15","2023-11-19","354","1807","1","1","17016","3","16.04","8.18","16.04","0.0","Delayed","1"
"20211115643886","1","2021-11-15","2021-11-19","2021-11-19","284","358","1","1","24996","3","163.44","83.32","163.44","0.0","On Time","0"
"20231101273143","1","2023-11-01","2023-11-06","2023-11-06","238","982","1","1","29645","6","93.7","43.09","93.7","0.0","On Time","0"
"20250907992935","1","2025-09-07","2025-09-11","2025-09-11","140","2158","1","1","23593","6","827.23","274.08","827.23","0.0","On Time","0"
"20250907992935","2","2025-09-07","2025-09-11","2025-09-11","123","1464","1","1","23593","5","129.35","59.49","129.35","0.0","On Time","0"
"20250907992935","3","2025-09-07","2025-09-11","2025-09-11","201","1000","1","1","23593","3","58.9","29.74","64.67","5.77","On Time","0"
"20250907992935","4","2025-09-07","2025-09-11","2025-09-11","70","2079","1","1","23593","3","333.87","110.62","333.87","0.0","On Time","0"
"20241108390089","1","2024-11-08","2024-11-13","2024-11-13","365","1777","1","1","26548","2","21.56","10.99","21.56","0.0","On Time","0"
"20210430336896","1","2021-04-30","2021-05-07","2021-05-07","452","895","1","1","34191","8","20.92","10.67","20.92","0.0","On Time","0"
"20210430336896","2","2021-04-30","2021-05-07","2021-05-07","409","881","9","1","34191","3","5.14","3.32","6.52","1.38","On Time","0"
"20210430336896","3","2021-04-30","2021-05-07","2021-05-06","245","2018","10","1","34191","6","44.24","24.28","47.62","3.38","Early Delivery","0"
"20231122812953","1","2023-11-22","2023-11-28","2023-11-28","218","2412","1","1","18457","5","15.04","7.67","15.04","0.0","On Time","0"
"20251117412467","1","2025-11-17","2025-11-22","2025-11-22","452","2415","1","1","15187","4","18.46","9.42","18.46","0.0","On Time","0"
"20251117412467","2","2025-11-17","2025-11-22","2025-11-22","370","2272","1","1","15187","2","134.61","61.9","134.61","0.0","On Time","0"
"20250528470129","1","2025-05-28","2025-06-02","2025-06-02","150","858","1","1","36503","2","15.02","6.9","15.02","0.0","On Time","0"
"20211202664485","1","2021-12-02","2021-12-07","2021-12-07","119","2181","29","1","18657","3","53.35","33.2","65.13","11.78","On Time","0"
"20211202664485","2","2021-12-02","2021-12-07","2021-12-07","499","1230","29","1","18657","10","598.37","254.15","767.07","168.7","On Time","0"
